bar_open_ms,bar_open_utc,date,prev_completed_5m_index_close,spot_5m_low,potential_layers,potential_capital_usd,tier_prices
1775180100000,2026-04-03T01:35:00+00:00,2026-04-03,66830.54891304,66483.9,1,2000.0,66563.22671739|66429.56561956|66295.90452174|66162.24342391|66028.58232608
1775486100000,2026-04-06T14:35:00+00:00,2026-04-06,69627.28913043,69315.38,1,2000.0,69348.77997391|69209.52539565|69070.27081739|68931.01623913|68791.76166086
1775494800000,2026-04-06T17:00:00+00:00,2026-04-06,69806.50913043,69480.18,1,2000.0,69527.28309391|69387.67007565|69248.05705739|69108.44403913|68968.83102086
1775495400000,2026-04-06T17:10:00+00:00,2026-04-06,69645.105,69314.44,1,2000.0,69366.52458000|69227.23437000|69087.94416000|68948.65395000|68809.36374000
1775515800000,2026-04-06T22:50:00+00:00,2026-04-06,69183.98869565,68900.62,1,2000.0,68907.25274087|68768.88476348|68630.51678608|68492.14880869|68353.78083130
1775516700000,2026-04-06T23:05:00+00:00,2026-04-06,68665.16978261,68300.0,1,2000.0,68390.50910348|68253.17876391|68115.84842435|67978.51808478|67841.18774522
1775557500000,2026-04-07T10:25:00+00:00,2026-04-07,68959.74434783,68665.42,1,2000.0,68683.90537044|68545.98588174|68408.06639305|68270.14690435|68132.22741566
1775563500000,2026-04-07T12:05:00+00:00,2026-04-07,68385.40369565,68080.0,1,2000.0,68111.86208087|67975.09127348|67838.32046608|67701.54965869|67564.77885130
1775570700000,2026-04-07T14:05:00+00:00,2026-04-07,68118.21456522,67803.96,1,2000.0,67845.74170696|67709.50527783|67573.26884870|67437.03241957|67300.79599044
1775601600000,2026-04-07T22:40:00+00:00,2026-04-07,70991.24956522,70639.85,1,2000.0,70707.28456696|70565.30206783|70423.31956870|70281.33706957|70139.35457044
1775604600000,2026-04-07T23:30:00+00:00,2026-04-07,72718.46434783,72315.81,1,2000.0,72427.59049044|72282.15356174|72136.71663305|71991.27970435|71845.84277566
1775604900000,2026-04-07T23:35:00+00:00,2026-04-07,72366.57195652,72035.41,1,2000.0,72077.10566869|71932.37252478|71787.63938087|71642.90623695|71498.17309304
1775655000000,2026-04-08T13:30:00+00:00,2026-04-08,72469.45673913,71995.95,2,4000.0,72179.57891217|72034.63999870|71889.70108522|71744.76217174|71599.82325826
1775655300000,2026-04-08T13:35:00+00:00,2026-04-08,72116.19282609,71750.0,1,2000.0,71827.72805479|71683.49566913|71539.26328348|71395.03089783|71250.79851218
1775656200000,2026-04-08T13:50:00+00:00,2026-04-08,71900.31913043,71572.56,1,2000.0,71612.71785391|71468.91721565|71325.11657739|71181.31593913|71037.51530086
1775658600000,2026-04-08T14:30:00+00:00,2026-04-08,71461.57782609,71016.09,2,4000.0,71175.73151479|71032.80835913|70889.88520348|70746.96204783|70604.03889218
1775672100000,2026-04-08T18:15:00+00:00,2026-04-08,71704.39956522,71400.0,1,2000.0,71417.58196696|71274.17316783|71130.76436870|70987.35556957|70843.94677044
1775696700000,2026-04-09T01:05:00+00:00,2026-04-09,70847.50934783,70468.63,1,2000.0,70564.11931044|70422.42429174|70280.72927305|70139.03425435|69997.33923566
1775748900000,2026-04-09T15:35:00+00:00,2026-04-09,72193.41913043,71835.67,1,2000.0,71904.64545391|71760.25861565|71615.87177739|71471.48493913|71327.09810086
1775757600000,2026-04-09T18:00:00+00:00,2026-04-09,72334.85826087,71860.0,2,4000.0,72045.51882783|71900.84911130|71756.17939478|71611.50967826|71466.83996174
1775775000000,2026-04-09T22:50:00+00:00,2026-04-09,72397.91782609,72070.54,1,2000.0,72108.32615479|71963.53031913|71818.73448348|71673.93864783|71529.14281218
1775784000000,2026-04-10T01:20:00+00:00,2026-04-10,72005.00565217,71673.48,1,2000.0,71716.98562956|71572.97561826|71428.96560695|71284.95559565|71140.94558434
1775832000000,2026-04-10T14:40:00+00:00,2026-04-10,73062.61652174,72740.79,1,2000.0,72770.36605565|72624.24082261|72478.11558957|72331.99035652|72185.86512348
1775834700000,2026-04-10T15:25:00+00:00,2026-04-10,73242.9976087,72761.32,2,4000.0,72950.02561827|72803.53962305|72657.05362783|72510.56763261|72364.08163740
1775957400000,2026-04-12T01:30:00+00:00,2026-04-12,73016.24673913,72606.0,1,2000.0,72724.18175217|72578.14925870|72432.11676522|72286.08427174|72140.05177826
1775957700000,2026-04-12T01:35:00+00:00,2026-04-12,72674.72434783,71990.03,3,6000.0,72384.02545044|72238.67600174|72093.32655305|71947.97710435|71802.62765566
1775958000000,2026-04-12T01:40:00+00:00,2026-04-12,72235.71847826,71555.0,3,6000.0,71946.77560435|71802.30416739|71657.83273043|71513.36129348|71368.88985652
1775958300000,2026-04-12T01:45:00+00:00,2026-04-12,71733.14391304,71350.01,1,2000.0,71446.21133739|71302.74504956|71159.27876174|71015.81247391|70872.34618608
1775998200000,2026-04-12T12:50:00+00:00,2026-04-12,71428.15586957,71087.31,1,2000.0,71142.44324609|70999.58693435|70856.73062261|70713.87431087|70571.01799914
1776031200000,2026-04-12T22:00:00+00:00,2026-04-12,71352.40652174,70700.0,3,6000.0,71066.99689565|70924.29208261|70781.58726957|70638.88245652|70496.17764348
1776092400000,2026-04-13T15:00:00+00:00,2026-04-13,72391.08456522,72050.0,1,2000.0,72101.52022696|71956.73805783|71811.95588870|71667.17371957|71522.39155044
1776177300000,2026-04-14T14:35:00+00:00,2026-04-14,75640.41195652,75252.09,1,2000.0,75337.85030869|75186.56948478|75035.28866087|74884.00783695|74732.72701304
1776179100000,2026-04-14T15:05:00+00:00,2026-04-14,75016.86891304,74564.34,2,4000.0,74716.80143739|74566.76769956|74416.73396174|74266.70022391|74116.66648608
1776185400000,2026-04-14T16:50:00+00:00,2026-04-14,75111.93804348,74758.12,1,2000.0,74811.49029131|74661.26641522|74511.04253913|74360.81866305|74210.59478696
1776187800000,2026-04-14T17:30:00+00:00,2026-04-14,74646.18021739,74324.85,1,2000.0,74347.59549652|74198.30313609|74049.01077565|73899.71841522|73750.42605478
1776192300000,2026-04-14T18:45:00+00:00,2026-04-14,74289.98456522,73795.47,2,4000.0,73992.82462696|73844.24465783|73695.66468870|73547.08471957|73398.50475044
1776194400000,2026-04-14T19:20:00+00:00,2026-04-14,74322.53586957,74017.77,1,2000.0,74025.24572609|73876.60065435|73727.95558261|73579.31051087|73430.66543914
1776237300000,2026-04-15T07:15:00+00:00,2026-04-15,73925.30673913,73592.36,1,2000.0,73629.60551217|73481.75489870|73333.90428522|73186.05367174|73038.20305826
1776263700000,2026-04-15T14:35:00+00:00,2026-04-15,74306.42043478,73986.07,1,2000.0,74009.19475304|73860.58191217|73711.96907130|73563.35623043|73414.74338956
1776267000000,2026-04-15T15:30:00+00:00,2026-04-15,74026.97326087,73580.85,2,4000.0,73730.86536783|73582.81142130|73434.75747478|73286.70352826|73138.64958174
1776314700000,2026-04-16T04:45:00+00:00,2026-04-16,75111.22695652,74728.0,1,2000.0,74810.78204869|74660.55959478|74510.33714087|74360.11468695|74209.89223304
1776347400000,2026-04-16T13:50:00+00:00,2026-04-16,74489.15304348,73400.5,5,10000.0,74191.19643131|74042.21812522|73893.23981913|73744.26151305|73595.28320696
1776348900000,2026-04-16T14:15:00+00:00,2026-04-16,73841.06478261,73500.0,1,2000.0,73545.70052348|73398.01839391|73250.33626435|73102.65413478|72954.97200522
1776418200000,2026-04-17T09:30:00+00:00,2026-04-17,76293.80913043,75611.0,3,6000.0,75988.63389391|75836.04627565|75683.45865739|75530.87103913|75378.28342086
1776421500000,2026-04-17T10:25:00+00:00,2026-04-17,75699.0276087,75221.1,2,4000.0,75396.23149827|75244.83344305|75093.43538783|74942.03733261|74790.63927740
1776432300000,2026-04-17T13:25:00+00:00,2026-04-17,76879.49586957,76432.01,1,2000.0,76571.97788609|76418.21889435|76264.45990261|76110.70091087|75956.94191914
1776432600000,2026-04-17T13:30:00+00:00,2026-04-17,76594.73956522,76130.42,2,4000.0,76288.36060696|76135.17112783|75981.98164870|75828.79216957|75675.60269044
1776438000000,2026-04-17T15:00:00+00:00,2026-04-17,77896.43195652,77558.72,1,2000.0,77584.84622869|77429.05336478|77273.26050087|77117.46763695|76961.67477304
1776445500000,2026-04-17T17:05:00+00:00,2026-04-17,77867.70152174,77515.75,1,2000.0,77556.23071565|77400.49531261|77244.75990957|77089.02450652|76933.28910348
1776446400000,2026-04-17T17:20:00+00:00,2026-04-17,77518.42326087,77119.61,1,2000.0,77208.34956783|77053.31272130|76898.27587478|76743.23902826|76588.20218174
1776528900000,2026-04-18T16:15:00+00:00,2026-04-18,76212.5015,75691.03,2,4000.0,75907.65149400|75755.22649100|75602.80148800|75450.37648500|75297.95148200
1776612900000,2026-04-19T15:35:00+00:00,2026-04-19,75741.58195652,75401.44,1,2000.0,75438.61562869|75287.13246478|75135.64930087|74984.16613695|74832.68297304
1776621000000,2026-04-19T17:50:00+00:00,2026-04-19,75066.72326087,74638.31,1,2000.0,74766.45636783|74616.32292130|74466.18947478|74316.05602826|74165.92258174
1776631200000,2026-04-19T20:40:00+00:00,2026-04-19,74793.18478261,74459.62,1,2000.0,74494.01204348|74344.42567391|74194.83930435|74045.25293478|73895.66656522
1776636000000,2026-04-19T22:00:00+00:00,2026-04-19,74432.03956522,73819.33,3,6000.0,74134.31140696|73985.44732783|73836.58324870|73687.71916957|73538.85509044
1776691800000,2026-04-20T13:30:00+00:00,2026-04-20,75175.41217391,74859.11,1,2000.0,74874.71052521|74724.35970087|74574.00887652|74423.65805217|74273.30722782
1776696600000,2026-04-20T14:50:00+00:00,2026-04-20,75390.225,74986.8,1,2000.0,75088.66410000|74937.88365000|74787.10320000|74636.32275000|74485.54230000
1776697200000,2026-04-20T15:00:00+00:00,2026-04-20,75027.68608696,74708.91,1,2000.0,74727.57534261|74577.51997044|74427.46459826|74277.40922609|74127.35385392
1776774900000,2026-04-21T12:35:00+00:00,2026-04-21,76488.15456522,76100.0,1,2000.0,76182.20194696|76029.22563783|75876.24932870|75723.27301957|75570.29671044
1776775200000,2026-04-21T12:40:00+00:00,2026-04-21,76128.47869565,75709.03,1,2000.0,75823.96478087|75671.70782348|75519.45086608|75367.19390869|75214.93695130
1776783300000,2026-04-21T14:55:00+00:00,2026-04-21,76166.17217391,75625.28,2,4000.0,75861.50748521|75709.17514087|75556.84279652|75404.51045217|75252.17810782
1776791700000,2026-04-21T17:15:00+00:00,2026-04-21,75521.56304348,75097.48,1,2000.0,75219.47679131|75068.43366522|74917.39053913|74766.34741305|74615.30428696
1776800100000,2026-04-21T19:35:00+00:00,2026-04-21,75586.30347826,75182.0,1,2000.0,75283.95826435|75132.78565739|74981.61305043|74830.44044348|74679.26783652
1776800400000,2026-04-21T19:40:00+00:00,2026-04-21,75240.63565217,74823.0,1,2000.0,74939.67310956|74789.19183826|74638.71056695|74488.22929565|74337.74802434
1776868200000,2026-04-22T14:30:00+00:00,2026-04-22,79010.31652174,78577.86,1,2000.0,78694.27525565|78536.25462261|78378.23398957|78220.21335652|78062.19272348
1776903300000,2026-04-23T00:15:00+00:00,2026-04-23,77904.97630435,77582.17,1,2000.0,77593.35639913|77437.54644652|77281.73649392|77125.92654131|76970.11658870
1776938700000,2026-04-23T10:05:00+00:00,2026-04-23,77629.06652174,77215.01,1,2000.0,77318.55025565|77163.29212261|77008.03398957|76852.77585652|76697.51772348
1776965700000,2026-04-23T17:35:00+00:00,2026-04-23,77666.14369565,77200.0,2,4000.0,77355.47912087|77200.14683348|77044.81454608|76889.48225869|76734.14997130
1777000800000,2026-04-24T03:20:00+00:00,2026-04-24,78054.62586957,77667.99,1,2000.0,77742.40736609|77586.29811435|77430.18886261|77274.07961087|77117.97035914
1777242600000,2026-04-26T22:30:00+00:00,2026-04-26,78538.06826087,77953.26,2,4000.0,78223.91598783|78066.83985130|77909.76371478|77752.68757826|77595.61144174
1777266600000,2026-04-27T05:10:00+00:00,2026-04-27,78723.71652174,78392.26,1,2000.0,78408.82165565|78251.37422261|78093.92678957|77936.47935652|77779.03192348
1777266900000,2026-04-27T05:15:00+00:00,2026-04-27,78412.45347826,78000.0,1,2000.0,78098.80366435|77941.97875739|77785.15385043|77628.32894348|77471.50403652
1777301400000,2026-04-27T14:50:00+00:00,2026-04-27,78216.12195652,77868.4,1,2000.0,77903.25746869|77746.82522478|77590.39298087|77433.96073695|77277.52849304
1777302000000,2026-04-27T15:00:00+00:00,2026-04-27,77810.39021739,77305.71,2,4000.0,77499.14865652|77343.52787609|77187.90709565|77032.28631522|76876.66553478
1777302900000,2026-04-27T15:15:00+00:00,2026-04-27,77380.20021739,76900.0,2,4000.0,77070.67941652|76915.91901609|76761.15861565|76606.39821522|76451.63781478
1777303200000,2026-04-27T15:20:00+00:00,2026-04-27,76968.39891304,76600.0,1,2000.0,76660.52531739|76506.58851956|76352.65172174|76198.71492391|76044.77812608
1777464600000,2026-04-29T12:10:00+00:00,2026-04-29,77486.75152174,76850.0,3,6000.0,77176.80451565|77021.83101261|76866.85750957|76711.88400652|76556.91050348
1777465200000,2026-04-29T12:20:00+00:00,2026-04-29,77316.22978261,76908.47,1,2000.0,77006.96486348|76852.33240391|76697.69994435|76543.06748478|76388.43502522
1777485900000,2026-04-29T18:05:00+00:00,2026-04-29,75921.23608696,75000.0,5,10000.0,75617.55114261|75465.70867044|75313.86619826|75162.02372609|75010.18125392
1777516200000,2026-04-30T02:30:00+00:00,2026-04-30,76124.79652174,75662.83,2,4000.0,75820.29733565|75668.04774261|75515.79814957|75363.54855652|75211.29896348
1777609500000,2026-05-01T04:25:00+00:00,2026-05-01,77159.57804348,76653.6,2,4000.0,76850.93973131|76696.62057522|76542.30141913|76387.98226305|76233.66310696
1777650600000,2026-05-01T15:50:00+00:00,2026-05-01,78663.825,78177.1,2,4000.0,78349.16970000|78191.84205000|78034.51440000|77877.18675000|77719.85910000
1777850400000,2026-05-03T23:20:00+00:00,2026-05-03,78991.88065217,78623.0,1,2000.0,78675.91312956|78517.92936826|78359.94560695|78201.96184565|78043.97808434
1777888800000,2026-05-04T10:00:00+00:00,2026-05-04,79842.4726087,79194.03,3,6000.0,79523.10271827|79363.41777305|79203.73282783|79044.04788261|78884.36293740
1777889100000,2026-05-04T10:05:00+00:00,2026-05-04,79253.71673913,78630.27,2,4000.0,78936.70187217|78778.19443870|78619.68700522|78461.17957174|78302.67213826
1777889700000,2026-05-04T10:15:00+00:00,2026-05-04,78747.17347826,78362.57,1,2000.0,78432.18478435|78274.69043739|78117.19609043|77959.70174348|77802.20739652
1777907700000,2026-05-04T15:15:00+00:00,2026-05-04,80086.995,79487.99,2,4000.0,79766.64702000|79606.47303000|79446.29904000|79286.12505000|79125.95106000
1777908000000,2026-05-04T15:20:00+00:00,2026-05-04,79721.8073913,79320.28,1,2000.0,79402.92016173|79243.47654695|79084.03293217|78924.58931739|78765.14570260
1777910700000,2026-05-04T16:05:00+00:00,2026-05-04,80031.02565217,79660.16,1,2000.0,79710.90154956|79550.83949826|79390.77744695|79230.71539565|79070.65334434
1778108400000,2026-05-06T23:00:00+00:00,2026-05-06,81344.60086957,81000.0,1,2000.0,81019.22246609|80856.53326435|80693.84406261|80531.15486087|80368.46565914
1778174700000,2026-05-07T17:25:00+00:00,2026-05-07,79854.89108696,79500.0,1,2000.0,79535.47152261|79375.76174044|79216.05195826|79056.34217609|78896.63239392
1778445900000,2026-05-10T20:45:00+00:00,2026-05-10,80815.17195652,80288.0,2,4000.0,80491.91126869|80330.28092478|80168.65058087|80007.02023695|79845.38989304
1778469000000,2026-05-11T03:10:00+00:00,2026-05-11,81031.33565217,80610.0,1,2000.0,80707.21030956|80545.14763826|80383.08496695|80221.02229565|80058.95962434
1778549700000,2026-05-12T01:35:00+00:00,2026-05-12,81159.97913043,80822.87,1,2000.0,80835.33921391|80673.01925565|80510.69929739|80348.37933913|80186.05938086
1778599200000,2026-05-12T15:20:00+00:00,2026-05-12,80561.37478261,80228.86,1,2000.0,80239.12928348|80078.00653391|79916.88378435|79755.76103478|79594.63828522
1778604300000,2026-05-12T16:45:00+00:00,2026-05-12,80251.42065217,79888.89,1,2000.0,79930.41496956|79769.91212826|79609.40928695|79448.90644565|79288.40360434
1778674800000,2026-05-13T12:20:00+00:00,2026-05-13,80531.28326087,80177.0,1,2000.0,80209.15812783|80048.09556130|79887.03299478|79725.97042826|79564.90786174
1778783400000,2026-05-14T18:30:00+00:00,2026-05-14,81871.87,81533.65,1,2000.0,81544.38252000|81380.63878000|81216.89504000|81053.15130000|80889.40756000
1778851800000,2026-05-15T13:30:00+00:00,2026-05-15,80010.80086957,79632.99,1,2000.0,79690.75766609|79530.73606435|79370.71446261|79210.69286087|79050.67125914
1778852100000,2026-05-15T13:35:00+00:00,2026-05-15,79715.81543478,79297.94,1,2000.0,79396.95217304|79237.52054217|79078.08891130|78918.65728043|78759.22564956
1778853000000,2026-05-15T13:50:00+00:00,2026-05-15,79103.32108696,78698.69,1,2000.0,78786.90780261|78628.70116044|78470.49451826|78312.28787609|78154.08123392
1778853300000,2026-05-15T13:55:00+00:00,2026-05-15,79064.93630435,78698.69,1,2000.0,78748.67655913|78590.54668652|78432.41681392|78274.28694131|78116.15706870
1778915400000,2026-05-16T07:10:00+00:00,2026-05-16,78463.27347826,78122.0,1,2000.0,78149.42038435|77992.49383739|77835.56729043|77678.64074348|77521.71419652
1778922900000,2026-05-16T09:15:00+00:00,2026-05-16,78270.78130435,77906.1,1,2000.0,77957.69817913|77801.15661652|77644.61505392|77488.07349131|77331.53192870
1779055200000,2026-05-17T22:00:00+00:00,2026-05-17,78408.15625,78066.24,1,2000.0,78094.52362500|77937.70731250|77780.89100000|77624.07468750|77467.25837500
1779061200000,2026-05-17T23:40:00+00:00,2026-05-17,77741.73282609,76735.16,5,10000.0,77430.76589479|77275.28242913|77119.79896348|76964.31549783|76808.83203218
1779111300000,2026-05-18T13:35:00+00:00,2026-05-18,77163.00065217,76763.16,1,2000.0,76854.34864956|76700.02264826|76545.69664695|76391.37064565|76237.04464434
1779114600000,2026-05-18T14:30:00+00:00,2026-05-18,76659.975,76327.12,1,2000.0,76353.33510000|76200.01515000|76046.69520000|75893.37525000|75740.05530000
1779201900000,2026-05-19T14:45:00+00:00,2026-05-19,76473.96608696,76144.71,1,2000.0,76168.07022261|76015.12229044|75862.17435826|75709.22642609|75556.27849392
1779359100000,2026-05-21T10:25:00+00:00,2026-05-21,77649.64695652,77190.09,1,2000.0,77339.04836869|77183.74907478|77028.44978087|76873.15048695|76717.85119304
1779370500000,2026-05-21T13:35:00+00:00,2026-05-21,77202.1276087,76848.0,1,2000.0,76893.31909827|76738.91484305|76584.51058783|76430.10633261|76275.70207740
1779475500000,2026-05-22T18:45:00+00:00,2026-05-22,76594.89130435,76101.0,2,4000.0,76288.51173913|76135.32195652|75982.13217392|75828.94239131|75675.75260870
1779478200000,2026-05-22T19:30:00+00:00,2026-05-22,76262.63413043,75704.97,2,4000.0,75957.58359391|75805.05832565|75652.53305739|75500.00778913|75347.48252086
1779493500000,2026-05-22T23:45:00+00:00,2026-05-22,75797.48043478,75359.18,1,2000.0,75494.29051304|75342.69555217|75191.10059130|75039.50563043|74887.91066956
1779522300000,2026-05-23T07:45:00+00:00,2026-05-23,75291.17347826,74969.93,1,2000.0,74990.00878435|74839.42643739|74688.84409043|74538.26174348|74387.67939652
1779522600000,2026-05-23T07:50:00+00:00,2026-05-23,75038.84630435,74289.6,3,6000.0,74738.69091913|74588.61322652|74438.53553392|74288.45784131|74138.38014870
1779570000000,2026-05-23T21:00:00+00:00,2026-05-23,77284.79021739,76894.82,1,2000.0,76975.65105652|76821.08147609|76666.51189565|76511.94231522|76357.37273478
